,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
557,0 days 02:27:59.675000,SAI,55,0 days 00:01:37.092000,54.0,2.0,,,26.047,29.228,41.817,0 days 02:26:48.639000,0 days 02:27:17.867000,0 days 02:27:59.684000,270.0,264.0,263.0,305.0,False,HARD,37.0,True,Williams,0 days 02:26:22.583000,2025-03-23 08:30:58.418,1,13.0,False,,False,True,97.092,97.09200000000001
558,0 days 02:29:37.104000,SAI,55,0 days 00:01:37.429000,55.0,2.0,,,25.916,29.157,42.356,0 days 02:28:25.600000,0 days 02:28:54.757000,0 days 02:29:37.113000,264.0,255.0,263.0,303.0,False,HARD,38.0,True,Williams,0 days 02:27:59.675000,2025-03-23 08:32:35.510,1,13.0,False,,False,True,97.429,97.429
559,0 days 02:31:14.515000,SAI,55,0 days 00:01:37.411000,56.0,2.0,,,25.979,29.255,42.177,0 days 02:30:03.092000,0 days 02:30:32.347000,0 days 02:31:14.524000,265.0,250.0,262.0,312.0,False,HARD,39.0,True,Williams,0 days 02:29:37.104000,2025-03-23 08:34:12.939,1,13.0,False,,False,True,97.411,97.411
560,0 days 01:00:47.298000,HAD,6,0 days 00:01:44.196000,1.0,1.0,,,,31.293,43.132,,0 days 01:00:04.364000,0 days 01:00:47.440000,285.0,257.0,258.0,319.0,False,MEDIUM,1.0,True,Racing Bulls,0 days 00:59:02.863000,2025-03-23 07:03:38.698,12,9.0,False,,False,False,104.196,
561,0 days 01:02:26.559000,HAD,6,0 days 00:01:39.261000,2.0,1.0,,,26.643,30.129,42.489,0 days 01:01:14.015000,0 days 01:01:44.144000,0 days 01:02:26.633000,275.0,270.0,262.0,337.0,True,MEDIUM,2.0,True,Racing Bulls,0 days 01:00:47.298000,2025-03-23 07:05:23.133,12,9.0,False,,False,True,99.261,99.261
562,0 days 01:04:05.609000,HAD,6,0 days 00:01:39.050000,3.0,1.0,,,26.2,30.159,42.691,0 days 01:02:52.833000,0 days 01:03:22.992000,0 days 01:04:05.683000,271.0,271.0,258.0,317.0,True,MEDIUM,3.0,True,Racing Bulls,0 days 01:02:26.559000,2025-03-23 07:07:02.394,21,9.0,False,,False,True,99.05,99.05
563,0 days 01:05:44.504000,HAD,6,0 days 00:01:38.895000,4.0,1.0,,,26.304,29.947,42.644,0 days 01:04:31.987000,0 days 01:05:01.934000,0 days 01:05:44.578000,272.0,270.0,257.0,316.0,True,MEDIUM,4.0,True,Racing Bulls,0 days 01:04:05.609000,2025-03-23 07:08:41.444,1,9.0,False,,False,True,98.895,98.895
564,0 days 01:07:23.250000,HAD,6,0 days 00:01:38.746000,5.0,1.0,,,26.24,30.132,42.374,0 days 01:06:10.818000,0 days 01:06:40.950000,0 days 01:07:23.324000,269.0,270.0,258.0,316.0,True,MEDIUM,5.0,True,Racing Bulls,0 days 01:05:44.504000,2025-03-23 07:10:20.339,1,9.0,False,,False,True,98.746,98.74600000000001
565,0 days 01:09:02.064000,HAD,6,0 days 00:01:38.814000,6.0,1.0,,,26.375,30.048,42.391,0 days 01:07:49.699000,0 days 01:08:19.747000,0 days 01:09:02.138000,272.0,271.0,263.0,316.0,False,MEDIUM,6.0,True,Racing Bulls,0 days 01:07:23.250000,2025-03-23 07:11:59.085,12,9.0,False,,False,True,98.814,98.814
566,0 days 01:10:41.316000,HAD,6,0 days 00:01:39.252000,7.0,1.0,,,26.493,30.283,42.476,0 days 01:09:28.631000,0 days 01:09:58.914000,0 days 01:10:41.390000,267.0,267.0,259.0,315.0,False,MEDIUM,7.0,True,Racing Bulls,0 days 01:09:02.064000,2025-03-23 07:13:37.899,1,9.0,False,,False,True,99.252,99.252
567,0 days 01:12:20.677000,HAD,6,0 days 00:01:39.361000,8.0,1.0,,,26.598,30.197,42.566,0 days 01:11:07.988000,0 days 01:11:38.185000,0 days 01:12:20.751000,270.0,265.0,258.0,317.0,False,MEDIUM,8.0,True,Racing Bulls,0 days 01:10:41.316000,2025-03-23 07:15:17.151,1,9.0,False,,False,True,99.361,99.361
568,0 days 01:13:59.926000,HAD,6,0 days 00:01:39.249000,9.0,1.0,,,26.645,30.19,42.414,0 days 01:12:47.396000,0 days 01:13:17.586000,0 days 01:14:00,271.0,268.0,258.0,316.0,False,MEDIUM,9.0,True,Racing Bulls,0 days 01:12:20.677000,2025-03-23 07:16:56.512,1,9.0,False,,False,True,99.249,99.249
569,0 days 01:15:38.863000,HAD,6,0 days 00:01:38.937000,10.0,1.0,,,26.535,30.056,42.346,0 days 01:14:26.535000,0 days 01:14:56.591000,0 days 01:15:38.937000,270.0,269.0,259.0,318.0,False,MEDIUM,10.0,True,Racing Bulls,0 days 01:13:59.926000,2025-03-23 07:18:35.761,1,9.0,False,,False,True,98.937,98.937
570,0 days 01:17:18.098000,HAD,6,0 days 00:01:39.235000,11.0,1.0,,,26.581,30.09,42.564,0 days 01:16:05.518000,0 days 01:16:35.608000,0 days 01:17:18.172000,266.0,267.0,258.0,316.0,False,MEDIUM,11.0,True,Racing Bulls,0 days 01:15:38.863000,2025-03-23 07:20:14.698,1,8.0,False,,False,True,99.235,99.235
571,0 days 01:19:01.745000,HAD,6,0 days 00:01:43.647000,12.0,1.0,,0 days 01:19:00.039000,26.344,29.782,47.521,0 days 01:17:44.516000,0 days 01:18:14.298000,0 days 01:19:01.819000,268.0,270.0,,315.0,False,MEDIUM,12.0,True,Racing Bulls,0 days 01:17:18.098000,2025-03-23 07:21:53.933,1,10.0,False,,False,False,103.647,103.647
572,0 days 01:20:58.688000,HAD,6,0 days 00:01:56.943000,13.0,2.0,0 days 01:19:22.914000,,45.05,29.981,41.912,0 days 01:19:46.869000,0 days 01:20:16.850000,0 days 01:20:58.762000,269.0,270.0,267.0,340.0,False,HARD,1.0,True,Racing Bulls,0 days 01:19:01.745000,2025-03-23 07:23:37.580,1,17.0,False,,False,False,116.943,116.94300000000001
573,0 days 01:22:36.559000,HAD,6,0 days 00:01:37.871000,14.0,2.0,,,26.149,29.953,41.769,0 days 01:21:24.911000,0 days 01:21:54.864000,0 days 01:22:36.633000,,272.0,267.0,337.0,True,HARD,2.0,True,Racing Bulls,0 days 01:20:58.688000,2025-03-23 07:25:34.523,1,16.0,False,,False,True,97.871,97.87100000000001
574,0 days 01:24:15.529000,HAD,6,0 days 00:01:38.970000,15.0,2.0,,,26.283,30.251,42.436,0 days 01:23:02.916000,0 days 01:23:33.167000,0 days 01:24:15.603000,272.0,270.0,266.0,340.0,False,HARD,3.0,True,Racing Bulls,0 days 01:22:36.559000,2025-03-23 07:27:12.394,1,16.0,False,,False,True,98.97,98.97
575,0 days 01:25:54.148000,HAD,6,0 days 00:01:38.619000,16.0,2.0,,,26.172,29.94,42.507,0 days 01:24:41.775000,0 days 01:25:11.715000,0 days 01:25:54.222000,271.0,269.0,267.0,329.0,False,HARD,4.0,True,Racing Bulls,0 days 01:24:15.529000,2025-03-23 07:28:51.364,1,16.0,False,,False,True,98.619,98.619
576,0 days 01:27:34.251000,HAD,6,0 days 00:01:40.103000,17.0,2.0,,,26.586,31.124,42.393,0 days 01:26:20.808000,0 days 01:26:51.932000,0 days 01:27:34.325000,285.0,269.0,267.0,344.0,False,HARD,5.0,True,Racing Bulls,0 days 01:25:54.148000,2025-03-23 07:30:29.983,1,16.0,False,,False,True,100.103,100.103
577,0 days 01:29:14.642000,HAD,6,0 days 00:01:40.391000,18.0,2.0,,,26.735,31.129,42.527,0 days 01:28:01.060000,0 days 01:28:32.189000,0 days 01:29:14.716000,274.0,273.0,265.0,336.0,False,HARD,6.0,True,Racing Bulls,0 days 01:27:34.251000,2025-03-23 07:32:10.086,1,14.0,False,,False,True,100.391,100.391
578,0 days 01:30:52.860000,HAD,6,0 days 00:01:38.218000,19.0,2.0,,,26.395,29.98,41.843,0 days 01:29:41.111000,0 days 01:30:11.091000,0 days 01:30:52.934000,271.0,273.0,265.0,326.0,False,HARD,7.0,True,Racing Bulls,0 days 01:29:14.642000,2025-03-23 07:33:50.477,1,13.0,False,,False,True,98.218,98.218
579,0 days 01:32:30.812000,HAD,6,0 days 00:01:37.952000,20.0,2.0,,,26.08,29.717,42.155,0 days 01:31:19.014000,0 days 01:31:48.731000,0 days 01:32:30.886000,280.0,273.0,265.0,338.0,False,HARD,8.0,True,Racing Bulls,0 days 01:30:52.860000,2025-03-23 07:35:28.695,1,13.0,False,,False,True,97.952,97.952
580,0 days 01:34:08.687000,HAD,6,0 days 00:01:37.875000,21.0,2.0,,,26.309,29.743,41.823,0 days 01:32:57.195000,0 days 01:33:26.938000,0 days 01:34:08.761000,272.0,272.0,266.0,336.0,False,HARD,9.0,True,Racing Bulls,0 days 01:32:30.812000,2025-03-23 07:37:06.647,1,12.0,False,,False,True,97.875,97.875
581,0 days 01:35:46.760000,HAD,6,0 days 00:01:38.073000,22.0,2.0,,,26.278,29.888,41.907,0 days 01:34:35.039000,0 days 01:35:04.927000,0 days 01:35:46.834000,,263.0,266.0,319.0,False,HARD,10.0,True,Racing Bulls,0 days 01:34:08.687000,2025-03-23 07:38:44.522,1,12.0,False,,False,True,98.073,98.073
582,0 days 01:37:24.650000,HAD,6,0 days 00:01:37.890000,23.0,2.0,,,26.16,29.729,42.001,0 days 01:36:12.994000,0 days 01:36:42.723000,0 days 01:37:24.724000,274.0,273.0,267.0,319.0,False,HARD,11.0,True,Racing Bulls,0 days 01:35:46.760000,2025-03-23 07:40:22.595,1,12.0,False,,False,True,97.89,97.88999999999999
583,0 days 01:39:02.706000,HAD,6,0 days 00:01:38.056000,24.0,2.0,,,26.161,29.939,41.956,0 days 01:37:50.885000,0 days 01:38:20.824000,0 days 01:39:02.780000,273.0,272.0,266.0,315.0,False,HARD,12.0,True,Racing Bulls,0 days 01:37:24.650000,2025-03-23 07:42:00.485,1,12.0,False,,False,True,98.056,98.05600000000001
584,0 days 01:40:40.969000,HAD,6,0 days 00:01:38.263000,25.0,2.0,,,26.165,29.944,42.154,0 days 01:39:28.945000,0 days 01:39:58.889000,0 days 01:40:41.043000,,271.0,261.0,316.0,False,HARD,13.0,True,Racing Bulls,0 days 01:39:02.706000,2025-03-23 07:43:38.541,1,12.0,False,,False,True,98.263,98.263
585,0 days 01:42:19.237000,HAD,6,0 days 00:01:38.268000,26.0,2.0,,,26.245,29.774,42.249,0 days 01:41:07.288000,0 days 01:41:37.062000,0 days 01:42:19.311000,272.0,272.0,266.0,317.0,False,HARD,14.0,True,Racing Bulls,0 days 01:40:40.969000,2025-03-23 07:45:16.804,1,12.0,False,,False,True,98.268,98.268
586,0 days 01:43:57.271000,HAD,6,0 days 00:01:38.034000,27.0,2.0,,,26.095,29.783,42.156,0 days 01:42:45.406000,0 days 01:43:15.189000,0 days 01:43:57.345000,273.0,271.0,260.0,314.0,False,HARD,15.0,True,Racing Bulls,0 days 01:42:19.237000,2025-03-23 07:46:55.072,1,11.0,False,,False,True,98.034,98.03399999999999
587,0 days 01:45:34.946000,HAD,6,0 days 00:01:37.675000,28.0,2.0,,,26.198,29.579,41.898,0 days 01:44:23.543000,0 days 01:44:53.122000,0 days 01:45:35.020000,274.0,273.0,268.0,317.0,True,HARD,16.0,True,Racing Bulls,0 days 01:43:57.271000,2025-03-23 07:48:33.106,1,11.0,False,,False,True,97.675,97.67500000000001
588,0 days 01:47:12.644000,HAD,6,0 days 00:01:37.698000,29.0,2.0,,,26.1,29.751,41.847,0 days 01:46:01.120000,0 days 01:46:30.871000,0 days 01:47:12.718000,271.0,272.0,267.0,335.0,False,HARD,17.0,True,Racing Bulls,0 days 01:45:34.946000,2025-03-23 07:50:10.781,1,11.0,False,,False,True,97.698,97.69800000000001
589,0 days 01:48:50.693000,HAD,6,0 days 00:01:38.049000,30.0,2.0,,,26.081,29.881,42.087,0 days 01:47:38.799000,0 days 01:48:08.680000,0 days 01:48:50.767000,274.0,272.0,267.0,316.0,False,HARD,18.0,True,Racing Bulls,0 days 01:47:12.644000,2025-03-23 07:51:48.479,1,11.0,False,,False,True,98.049,98.049
590,0 days 01:50:28.695000,HAD,6,0 days 00:01:38.002000,31.0,2.0,,,26.089,29.844,42.069,0 days 01:49:16.856000,0 days 01:49:46.700000,0 days 01:50:28.769000,,273.0,261.0,316.0,False,HARD,19.0,True,Racing Bulls,0 days 01:48:50.693000,2025-03-23 07:53:26.528,1,11.0,False,,False,True,98.002,98.00200000000001
591,0 days 01:52:06.773000,HAD,6,0 days 00:01:38.078000,32.0,2.0,,,26.276,29.643,42.159,0 days 01:50:55.045000,0 days 01:51:24.688000,0 days 01:52:06.847000,272.0,268.0,261.0,309.0,False,HARD,20.0,True,Racing Bulls,0 days 01:50:28.695000,2025-03-23 07:55:04.530,1,11.0,False,,False,True,98.078,98.078
592,0 days 01:53:49.517000,HAD,6,0 days 00:01:42.744000,33.0,2.0,,0 days 01:53:47.902000,26.137,29.451,47.156,0 days 01:52:32.984000,0 days 01:53:02.435000,0 days 01:53:49.591000,277.0,272.0,,312.0,False,HARD,21.0,True,Racing Bulls,0 days 01:52:06.773000,2025-03-23 07:56:42.608,1,12.0,False,,False,False,102.744,102.744
593,0 days 01:55:43.302000,HAD,6,0 days 00:01:53.785000,34.0,3.0,0 days 01:54:10.161000,,43.868,28.645,41.272,0 days 01:54:33.459000,0 days 01:55:02.104000,0 days 01:55:43.376000,275.0,271.0,261.0,307.0,False,HARD,1.0,True,Racing Bulls,0 days 01:53:49.517000,2025-03-23 07:58:25.352,1,16.0,False,,False,False,113.785,113.785
594,0 days 01:57:19.170000,HAD,6,0 days 00:01:35.868000,35.0,3.0,,,25.572,28.787,41.509,0 days 01:56:08.948000,0 days 01:56:37.735000,0 days 01:57:19.244000,276.0,271.0,262.0,307.0,True,HARD,2.0,True,Racing Bulls,0 days 01:55:43.302000,2025-03-23 08:00:19.137,1,16.0,False,,False,True,95.868,95.868
595,0 days 01:58:56.281000,HAD,6,0 days 00:01:37.111000,36.0,3.0,,,25.718,29.502,41.891,0 days 01:57:44.962000,0 days 01:58:14.464000,0 days 01:58:56.355000,278.0,273.0,262.0,314.0,False,HARD,3.0,True,Racing Bulls,0 days 01:57:19.170000,2025-03-23 08:01:55.005,1,16.0,False,,False,True,97.111,97.11099999999999
596,0 days 02:00:33.787000,HAD,6,0 days 00:01:37.506000,37.0,3.0,,,26.01,29.482,42.014,0 days 01:59:22.365000,0 days 01:59:51.847000,0 days 02:00:33.861000,279.0,272.0,262.0,314.0,False,HARD,4.0,True,Racing Bulls,0 days 01:58:56.281000,2025-03-23 08:03:32.116,1,16.0,False,,False,True,97.506,97.506
597,0 days 02:02:10.619000,HAD,6,0 days 00:01:36.832000,38.0,3.0,,,25.851,29.262,41.719,0 days 02:00:59.712000,0 days 02:01:28.974000,0 days 02:02:10.693000,,273.0,263.0,314.0,False,HARD,5.0,True,Racing Bulls,0 days 02:00:33.787000,2025-03-23 08:05:09.622,1,16.0,False,,False,True,96.832,96.832
598,0 days 02:03:47.327000,HAD,6,0 days 00:01:36.708000,39.0,3.0,,,25.864,29.205,41.639,0 days 02:02:36.557000,0 days 02:03:05.762000,0 days 02:03:47.401000,282.0,273.0,263.0,314.0,False,HARD,6.0,True,Racing Bulls,0 days 02:02:10.619000,2025-03-23 08:06:46.454,1,16.0,False,,False,True,96.708,96.708
599,0 days 02:05:24.057000,HAD,6,0 days 00:01:36.730000,40.0,3.0,,,25.805,29.2,41.725,0 days 02:04:13.206000,0 days 02:04:42.406000,0 days 02:05:24.131000,283.0,273.0,263.0,314.0,False,HARD,7.0,True,Racing Bulls,0 days 02:03:47.327000,2025-03-23 08:08:23.162,1,16.0,False,,False,True,96.73,96.72999999999999
600,0 days 02:07:00.559000,HAD,6,0 days 00:01:36.502000,41.0,3.0,,,25.836,29.068,41.598,0 days 02:05:49.967000,0 days 02:06:19.035000,0 days 02:07:00.633000,282.0,274.0,264.0,314.0,False,HARD,8.0,True,Racing Bulls,0 days 02:05:24.057000,2025-03-23 08:09:59.892,1,16.0,False,,False,True,96.502,96.502
601,0 days 02:08:37.131000,HAD,6,0 days 00:01:36.572000,42.0,3.0,,,25.77,29.21,41.592,0 days 02:07:26.403000,0 days 02:07:55.613000,0 days 02:08:37.205000,281.0,274.0,264.0,319.0,False,HARD,9.0,True,Racing Bulls,0 days 02:07:00.559000,2025-03-23 08:11:36.394,1,16.0,False,,False,True,96.572,96.572
602,0 days 02:10:14.413000,HAD,6,0 days 00:01:37.282000,43.0,3.0,,,25.884,29.471,41.927,0 days 02:09:03.089000,0 days 02:09:32.560000,0 days 02:10:14.487000,280.0,274.0,264.0,313.0,False,HARD,10.0,True,Racing Bulls,0 days 02:08:37.131000,2025-03-23 08:13:12.966,1,16.0,False,,False,True,97.282,97.28200000000001
603,0 days 02:11:51.522000,HAD,6,0 days 00:01:37.109000,44.0,3.0,,,25.864,29.42,41.825,0 days 02:10:40.351000,0 days 02:11:09.771000,0 days 02:11:51.596000,277.0,269.0,270.0,320.0,False,HARD,11.0,True,Racing Bulls,0 days 02:10:14.413000,2025-03-23 08:14:50.248,1,16.0,False,,False,True,97.109,97.10900000000001
604,0 days 02:13:30.122000,HAD,6,0 days 00:01:38.600000,45.0,3.0,,,26.034,29.291,43.275,0 days 02:12:17.630000,0 days 02:12:46.921000,0 days 02:13:30.196000,285.0,276.0,264.0,335.0,False,HARD,12.0,True,Racing Bulls,0 days 02:11:51.522000,2025-03-23 08:16:27.357,1,16.0,True,TRACK LIMITS AT TURN 14 LAP 45 ,False,True,98.6,98.6
605,0 days 02:15:07.218000,HAD,6,0 days 00:01:37.096000,46.0,3.0,,,26.025,29.129,41.942,0 days 02:13:56.221000,0 days 02:14:25.350000,0 days 02:15:07.292000,279.0,275.0,269.0,343.0,False,HARD,13.0,True,Racing Bulls,0 days 02:13:30.122000,2025-03-23 08:18:05.957,1,15.0,False,,False,True,97.096,97.096
606,0 days 02:16:43.890000,HAD,6,0 days 00:01:36.672000,47.0,3.0,,,25.937,29.089,41.646,0 days 02:15:33.229000,0 days 02:16:02.318000,0 days 02:16:43.964000,282.0,276.0,270.0,319.0,False,HARD,14.0,True,Racing Bulls,0 days 02:15:07.218000,2025-03-23 08:19:43.053,1,15.0,False,,False,True,96.672,96.672
607,0 days 02:18:21.084000,HAD,6,0 days 00:01:37.194000,48.0,3.0,,,25.777,29.203,42.214,0 days 02:17:09.741000,0 days 02:17:38.944000,0 days 02:18:21.158000,284.0,276.0,269.0,338.0,False,HARD,15.0,True,Racing Bulls,0 days 02:16:43.890000,2025-03-23 08:21:19.725,1,15.0,False,,False,True,97.194,97.194
608,0 days 02:19:58.837000,HAD,6,0 days 00:01:37.753000,49.0,3.0,,,26.234,29.225,42.294,0 days 02:18:47.392000,0 days 02:19:16.617000,0 days 02:19:58.911000,279.0,277.0,265.0,336.0,False,HARD,16.0,True,Racing Bulls,0 days 02:18:21.084000,2025-03-23 08:22:56.919,1,15.0,False,,False,True,97.753,97.753
609,0 days 02:21:36.130000,HAD,6,0 days 00:01:37.293000,50.0,3.0,,,26.272,29.153,41.868,0 days 02:20:25.183000,0 days 02:20:54.336000,0 days 02:21:36.204000,278.0,274.0,267.0,312.0,False,HARD,17.0,True,Racing Bulls,0 days 02:19:58.837000,2025-03-23 08:24:34.672,1,15.0,False,,False,True,97.293,97.293
610,0 days 02:23:12.633000,HAD,6,0 days 00:01:36.503000,51.0,3.0,,,25.941,29.03,41.532,0 days 02:22:02.145000,0 days 02:22:31.175000,0 days 02:23:12.707000,279.0,276.0,270.0,324.0,False,HARD,18.0,True,Racing Bulls,0 days 02:21:36.130000,2025-03-23 08:26:11.965,1,15.0,False,,False,True,96.503,96.503
611,0 days 02:24:48.968000,HAD,6,0 days 00:01:36.335000,52.0,3.0,,,25.672,28.942,41.721,0 days 02:23:38.379000,0 days 02:24:07.321000,0 days 02:24:49.042000,,276.0,269.0,325.0,False,HARD,19.0,True,Racing Bulls,0 days 02:23:12.633000,2025-03-23 08:27:48.468,1,15.0,False,,False,True,96.335,96.33500000000001
612,0 days 02:26:25.650000,HAD,6,0 days 00:01:36.682000,53.0,3.0,,,26.132,28.937,41.613,0 days 02:25:15.174000,0 days 02:25:44.111000,0 days 02:26:25.724000,273.0,276.0,270.0,336.0,False,HARD,20.0,True,Racing Bulls,0 days 02:24:48.968000,2025-03-23 08:29:24.803,1,15.0,False,,False,True,96.682,96.682
613,0 days 02:28:02.880000,HAD,6,0 days 00:01:37.230000,54.0,3.0,,,26.184,29.057,41.989,0 days 02:26:51.908000,0 days 02:27:20.965000,0 days 02:28:02.954000,270.0,277.0,269.0,337.0,False,HARD,21.0,True,Racing Bulls,0 days 02:26:25.650000,2025-03-23 08:31:01.485,1,15.0,False,,False,True,97.23,97.22999999999999
614,0 days 02:29:39.308000,HAD,6,0 days 00:01:36.428000,55.0,3.0,,,25.813,28.831,41.784,0 days 02:28:28.767000,0 days 02:28:57.598000,0 days 02:29:39.382000,277.0,277.0,267.0,336.0,False,HARD,22.0,True,Racing Bulls,0 days 02:28:02.880000,2025-03-23 08:32:38.715,1,15.0,False,,False,True,96.428,96.428
615,0 days 02:31:17.003000,HAD,6,0 days 00:01:37.695000,56.0,3.0,,,26.081,29.285,42.329,0 days 02:30:05.463000,0 days 02:30:34.748000,0 days 02:31:17.077000,274.0,276.0,263.0,337.0,False,HARD,23.0,True,Racing Bulls,0 days 02:29:39.308000,2025-03-23 08:34:15.143,1,15.0,False,,False,True,97.695,97.695
616,0 days 01:00:52.030000,LAW,30,0 days 00:01:48.928000,1.0,1.0,0 days 00:59:12.755000,,,31.237,43.426,,0 days 01:00:08.809000,0 days 01:00:52.080000,282.0,271.0,257.0,312.0,False,HARD,1.0,True,Red Bull Racing,0 days 00:59:02.863000,2025-03-23 07:03:38.698,12,18.0,False,,False,False,108.928,
617,0 days 01:02:31.670000,LAW,30,0 days 00:01:39.640000,2.0,1.0,,,26.414,30.408,42.818,0 days 01:01:18.484000,0 days 01:01:48.892000,0 days 01:02:31.710000,280.0,272.0,263.0,337.0,True,HARD,2.0,True,Red Bull Racing,0 days 01:00:52.030000,2025-03-23 07:05:27.865,12,18.0,False,,False,True,99.64,99.64
618,0 days 01:04:11.408000,LAW,30,0 days 00:01:39.738000,3.0,1.0,,,26.38,30.552,42.806,0 days 01:02:58.090000,0 days 01:03:28.642000,0 days 01:04:11.448000,277.0,269.0,262.0,335.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:02:31.670000,2025-03-23 07:07:07.505,21,18.0,False,,False,True,99.738,99.738
619,0 days 01:05:51.022000,LAW,30,0 days 00:01:39.614000,4.0,1.0,,,26.336,30.698,42.58,0 days 01:04:37.784000,0 days 01:05:08.482000,0 days 01:05:51.062000,281.0,271.0,265.0,334.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:04:11.408000,2025-03-23 07:08:47.243,1,17.0,False,,False,True,99.614,99.614
620,0 days 01:07:30.250000,LAW,30,0 days 00:01:39.228000,5.0,1.0,,,26.345,30.41,42.473,0 days 01:06:17.407000,0 days 01:06:47.817000,0 days 01:07:30.290000,282.0,269.0,264.0,335.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:05:51.022000,2025-03-23 07:10:26.857,1,17.0,False,,False,True,99.228,99.228
621,0 days 01:09:09.592000,LAW,30,0 days 00:01:39.342000,6.0,1.0,,,26.24,30.399,42.703,0 days 01:07:56.530000,0 days 01:08:26.929000,0 days 01:09:09.632000,280.0,270.0,265.0,336.0,False,HARD,6.0,True,Red Bull Racing,0 days 01:07:30.250000,2025-03-23 07:12:06.085,12,17.0,False,,False,True,99.342,99.342
622,0 days 01:10:49.117000,LAW,30,0 days 00:01:39.525000,7.0,1.0,,,26.546,30.42,42.559,0 days 01:09:36.178000,0 days 01:10:06.598000,0 days 01:10:49.157000,281.0,271.0,265.0,334.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:09:09.592000,2025-03-23 07:13:45.427,1,17.0,False,,False,True,99.525,99.525
623,0 days 01:12:28.294000,LAW,30,0 days 00:01:39.177000,8.0,1.0,,,26.335,30.382,42.46,0 days 01:11:15.492000,0 days 01:11:45.874000,0 days 01:12:28.334000,,270.0,264.0,335.0,True,HARD,8.0,True,Red Bull Racing,0 days 01:10:49.117000,2025-03-23 07:15:24.952,1,17.0,False,,False,True,99.177,99.17699999999999
624,0 days 01:14:08.037000,LAW,30,0 days 00:01:39.743000,9.0,1.0,,,26.464,30.545,42.734,0 days 01:12:54.798000,0 days 01:13:25.343000,0 days 01:14:08.077000,,270.0,263.0,334.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:12:28.294000,2025-03-23 07:17:04.129,1,17.0,False,,False,True,99.743,99.743
625,0 days 01:15:47.624000,LAW,30,0 days 00:01:39.587000,10.0,1.0,,,26.466,30.451,42.67,0 days 01:14:34.543000,0 days 01:15:04.994000,0 days 01:15:47.664000,280.0,270.0,259.0,318.0,False,HARD,10.0,True,Red Bull Racing,0 days 01:14:08.037000,2025-03-23 07:18:43.872,1,17.0,False,,False,True,99.587,99.587
626,0 days 01:17:26.776000,LAW,30,0 days 00:01:39.152000,11.0,1.0,,,26.403,30.05,42.699,0 days 01:16:14.067000,0 days 01:16:44.117000,0 days 01:17:26.816000,281.0,270.0,257.0,317.0,True,HARD,11.0,True,Red Bull Racing,0 days 01:15:47.624000,2025-03-23 07:20:23.459,1,15.0,False,,False,True,99.152,99.152
627,0 days 01:19:05.703000,LAW,30,0 days 00:01:38.927000,12.0,1.0,,,26.361,29.995,42.571,0 days 01:17:53.177000,0 days 01:18:23.172000,0 days 01:19:05.743000,279.0,270.0,260.0,315.0,True,HARD,12.0,True,Red Bull Racing,0 days 01:17:26.776000,2025-03-23 07:22:02.611,1,13.0,False,,False,True,98.927,98.92699999999999
628,0 days 01:20:44.838000,LAW,30,0 days 00:01:39.135000,13.0,1.0,,,26.389,30.015,42.731,0 days 01:19:32.132000,0 days 01:20:02.147000,0 days 01:20:44.878000,281.0,269.0,259.0,316.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:19:05.703000,2025-03-23 07:23:41.538,1,11.0,False,,False,True,99.135,99.13499999999999
629,0 days 01:22:23.639000,LAW,30,0 days 00:01:38.801000,14.0,1.0,,,26.434,29.967,42.4,0 days 01:21:11.312000,0 days 01:21:41.279000,0 days 01:22:23.679000,,267.0,259.0,315.0,True,HARD,14.0,True,Red Bull Racing,0 days 01:20:44.838000,2025-03-23 07:25:20.673,1,9.0,False,,False,True,98.801,98.80099999999999
630,0 days 01:24:03.344000,LAW,30,0 days 00:01:39.705000,15.0,1.0,,,26.547,30.295,42.863,0 days 01:22:50.226000,0 days 01:23:20.521000,0 days 01:24:03.384000,283.0,271.0,264.0,336.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:22:23.639000,2025-03-23 07:26:59.474,1,10.0,False,,False,True,99.705,99.705
631,0 days 01:25:43.563000,LAW,30,0 days 00:01:40.219000,16.0,1.0,,,26.422,31.151,42.646,0 days 01:24:29.806000,0 days 01:25:00.957000,0 days 01:25:43.603000,282.0,271.0,260.0,316.0,False,HARD,16.0,True,Red Bull Racing,0 days 01:24:03.344000,2025-03-23 07:28:39.179,1,10.0,False,,False,True,100.219,100.219
