,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
880,0 days 01:48:22.430000,LAW,30,0 days 00:01:36.455000,33.0,1.0,,0 days 01:48:21.259000,33.181,42.742,20.532,0 days 01:47:19.211000,0 days 01:48:01.953000,0 days 01:48:22.485000,281.0,302.0,,300.0,False,MEDIUM,33.0,True,Racing Bulls,0 days 01:46:45.975000,2025-04-06 05:54:26.405,1,10.0,False,,False,False,96.455,96.455
881,0 days 01:50:16.666000,LAW,30,0 days 00:01:54.236000,34.0,2.0,0 days 01:48:44.728000,,54.354,41.907,17.975,0 days 01:49:16.839000,0 days 01:49:58.746000,0 days 01:50:16.721000,282.0,300.0,266.0,297.0,False,SOFT,1.0,True,Racing Bulls,0 days 01:48:22.430000,2025-04-06 05:56:02.860,1,16.0,False,,False,False,114.236,114.23599999999999
882,0 days 01:51:48.866000,LAW,30,0 days 00:01:32.200000,35.0,2.0,,,32.707,41.505,17.988,0 days 01:50:49.428000,0 days 01:51:30.933000,0 days 01:51:48.921000,284.0,300.0,266.0,298.0,True,SOFT,2.0,True,Racing Bulls,0 days 01:50:16.666000,2025-04-06 05:57:57.096,1,16.0,False,,False,True,92.2,92.2
883,0 days 01:53:22.261000,LAW,30,0 days 00:01:33.395000,36.0,2.0,,,33.354,42.038,18.003,0 days 01:52:22.275000,0 days 01:53:04.313000,0 days 01:53:22.316000,277.0,303.0,266.0,302.0,False,SOFT,3.0,True,Racing Bulls,0 days 01:51:48.866000,2025-04-06 05:59:29.296,1,17.0,False,,False,True,93.395,93.395
884,0 days 01:54:55.057000,LAW,30,0 days 00:01:32.796000,37.0,2.0,,,32.914,41.846,18.036,0 days 01:53:55.230000,0 days 01:54:37.076000,0 days 01:54:55.112000,,303.0,266.0,300.0,False,SOFT,4.0,True,Racing Bulls,0 days 01:53:22.261000,2025-04-06 06:01:02.691,1,17.0,False,,False,True,92.796,92.79599999999999
885,0 days 01:56:27.301000,LAW,30,0 days 00:01:32.244000,38.0,2.0,,,32.385,41.795,18.064,0 days 01:55:27.497000,0 days 01:56:09.292000,0 days 01:56:27.356000,285.0,301.0,267.0,302.0,False,SOFT,5.0,True,Racing Bulls,0 days 01:54:55.057000,2025-04-06 06:02:35.487,1,17.0,False,,False,True,92.244,92.244
886,0 days 01:57:59.344000,LAW,30,0 days 00:01:32.043000,39.0,2.0,,,32.36,41.687,17.996,0 days 01:56:59.716000,0 days 01:57:41.403000,0 days 01:57:59.399000,286.0,302.0,267.0,301.0,True,SOFT,6.0,True,Racing Bulls,0 days 01:56:27.301000,2025-04-06 06:04:07.731,1,17.0,False,,False,True,92.043,92.04299999999999
887,0 days 01:59:31.774000,LAW,30,0 days 00:01:32.430000,40.0,2.0,,,32.492,42.001,17.937,0 days 01:58:31.891000,0 days 01:59:13.892000,0 days 01:59:31.829000,284.0,302.0,267.0,301.0,False,SOFT,7.0,True,Racing Bulls,0 days 01:57:59.344000,2025-04-06 06:05:39.774,1,17.0,False,,False,True,92.43,92.42999999999999
888,0 days 02:01:04.068000,LAW,30,0 days 00:01:32.294000,41.0,2.0,,,32.333,41.998,17.963,0 days 02:00:04.162000,0 days 02:00:46.160000,0 days 02:01:04.123000,287.0,303.0,268.0,300.0,False,SOFT,8.0,True,Racing Bulls,0 days 01:59:31.774000,2025-04-06 06:07:12.204,1,17.0,False,,False,True,92.294,92.29399999999998
889,0 days 02:02:36.173000,LAW,30,0 days 00:01:32.105000,42.0,2.0,,,32.211,41.92,17.974,0 days 02:01:36.334000,0 days 02:02:18.254000,0 days 02:02:36.228000,284.0,302.0,267.0,301.0,False,SOFT,9.0,True,Racing Bulls,0 days 02:01:04.068000,2025-04-06 06:08:44.498,1,17.0,False,,False,True,92.105,92.105
890,0 days 02:04:08.541000,LAW,30,0 days 00:01:32.368000,43.0,2.0,,,32.36,42.014,17.994,0 days 02:03:08.588000,0 days 02:03:50.602000,0 days 02:04:08.596000,288.0,304.0,267.0,302.0,False,SOFT,10.0,True,Racing Bulls,0 days 02:02:36.173000,2025-04-06 06:10:16.603,1,17.0,False,,False,True,92.368,92.368
891,0 days 02:05:41.055000,LAW,30,0 days 00:01:32.514000,44.0,2.0,,,32.36,42.051,18.103,,0 days 02:05:23.007000,0 days 02:05:41.110000,287.0,303.0,267.0,301.0,False,SOFT,11.0,True,Racing Bulls,0 days 02:04:08.541000,2025-04-06 06:11:48.971,1,17.0,False,,False,True,92.514,92.51400000000001
892,0 days 02:07:13.736000,LAW,30,0 days 00:01:32.681000,45.0,2.0,,,32.474,42.167,18.04,0 days 02:06:13.584000,0 days 02:06:55.751000,0 days 02:07:13.791000,286.0,304.0,267.0,302.0,False,SOFT,12.0,True,Racing Bulls,0 days 02:05:41.055000,2025-04-06 06:13:21.485,1,17.0,False,,False,True,92.681,92.68099999999998
893,0 days 02:08:46.511000,LAW,30,0 days 00:01:32.775000,46.0,2.0,,,32.675,42.172,17.928,0 days 02:07:46.466000,0 days 02:08:28.638000,0 days 02:08:46.566000,287.0,304.0,267.0,303.0,False,SOFT,13.0,True,Racing Bulls,0 days 02:07:13.736000,2025-04-06 06:14:54.166,1,17.0,False,,False,True,92.775,92.77499999999999
894,0 days 02:10:19.216000,LAW,30,0 days 00:01:32.705000,47.0,2.0,,,32.493,42.065,18.147,0 days 02:09:19.059000,0 days 02:10:01.124000,0 days 02:10:19.271000,286.0,303.0,268.0,301.0,False,SOFT,14.0,True,Racing Bulls,0 days 02:08:46.511000,2025-04-06 06:16:26.941,1,17.0,False,,False,True,92.705,92.70499999999998
895,0 days 02:11:52.012000,LAW,30,0 days 00:01:32.796000,48.0,2.0,,,32.44,42.163,18.193,0 days 02:10:51.711000,0 days 02:11:33.874000,0 days 02:11:52.067000,288.0,305.0,271.0,305.0,False,SOFT,15.0,True,Racing Bulls,0 days 02:10:19.216000,2025-04-06 06:17:59.646,1,17.0,False,,False,True,92.796,92.79599999999999
896,0 days 02:13:24.948000,LAW,30,0 days 00:01:32.936000,49.0,2.0,,,32.498,42.04,18.398,0 days 02:12:24.565000,0 days 02:13:06.605000,0 days 02:13:25.003000,287.0,305.0,269.0,304.0,False,SOFT,16.0,True,Racing Bulls,0 days 02:11:52.012000,2025-04-06 06:19:32.442,1,17.0,False,,False,True,92.936,92.93599999999999
897,0 days 02:14:57.650000,LAW,30,0 days 00:01:32.702000,50.0,2.0,,,32.435,42.082,18.185,0 days 02:13:57.438000,0 days 02:14:39.520000,0 days 02:14:57.705000,288.0,306.0,273.0,304.0,False,SOFT,17.0,True,Racing Bulls,0 days 02:13:24.948000,2025-04-06 06:21:05.378,1,17.0,False,,False,True,92.702,92.702
898,0 days 02:16:30.584000,LAW,30,0 days 00:01:32.934000,51.0,2.0,,,32.466,42.137,18.331,0 days 02:15:30.171000,0 days 02:16:12.308000,0 days 02:16:30.639000,,306.0,274.0,308.0,False,SOFT,18.0,True,Racing Bulls,0 days 02:14:57.650000,2025-04-06 06:22:38.080,1,17.0,False,,False,True,92.934,92.93400000000001
899,0 days 02:18:03.381000,LAW,30,0 days 00:01:32.797000,52.0,2.0,,,32.463,42.066,18.268,0 days 02:17:03.102000,0 days 02:17:45.168000,0 days 02:18:03.436000,290.0,308.0,275.0,307.0,False,SOFT,19.0,True,Racing Bulls,0 days 02:16:30.584000,2025-04-06 06:24:11.014,1,17.0,False,,False,True,92.797,92.797
900,0 days 02:19:36.624000,LAW,30,0 days 00:01:33.243000,53.0,2.0,,,32.517,42.254,18.472,0 days 02:18:35.953000,0 days 02:19:18.207000,0 days 02:19:36.679000,288.0,308.0,266.0,307.0,False,SOFT,20.0,True,Racing Bulls,0 days 02:18:03.381000,2025-04-06 06:25:43.811,1,17.0,False,,False,True,93.243,93.243
901,0 days 00:57:51.670000,OCO,31,0 days 00:01:44.763000,1.0,1.0,,,,44.392,18.674,,0 days 00:57:33.220000,0 days 00:57:51.798000,276.0,299.0,265.0,298.0,False,HARD,2.0,False,Haas F1 Team,0 days 00:56:06.651000,2025-04-06 05:03:47.081,1,17.0,False,,False,False,104.763,
902,0 days 00:59:28.569000,OCO,31,0 days 00:01:36.899000,2.0,1.0,,,35.138,43.339,18.422,0 days 00:58:26.808000,0 days 00:59:10.147000,0 days 00:59:28.569000,,301.0,268.0,300.0,True,HARD,3.0,False,Haas F1 Team,0 days 00:57:51.670000,2025-04-06 05:05:32.100,1,17.0,False,,False,True,96.899,96.899
903,0 days 01:01:04.100000,OCO,31,0 days 00:01:35.531000,3.0,1.0,,,34.122,43.074,18.335,0 days 01:00:02.691000,0 days 01:00:45.765000,0 days 01:01:04.100000,275.0,300.0,269.0,297.0,True,HARD,4.0,False,Haas F1 Team,0 days 00:59:28.569000,2025-04-06 05:07:08.999,1,17.0,False,,False,True,95.531,95.531
904,0 days 01:02:39.270000,OCO,31,0 days 00:01:35.170000,4.0,1.0,,,33.81,43.086,18.274,0 days 01:01:37.910000,0 days 01:02:20.996000,0 days 01:02:39.270000,276.0,301.0,270.0,300.0,True,HARD,5.0,False,Haas F1 Team,0 days 01:01:04.100000,2025-04-06 05:08:44.530,1,17.0,False,,False,True,95.17,95.17
905,0 days 01:04:14.631000,OCO,31,0 days 00:01:35.361000,5.0,1.0,,,33.784,43.226,18.351,0 days 01:03:13.054000,0 days 01:03:56.280000,0 days 01:04:14.631000,278.0,301.0,269.0,303.0,False,HARD,6.0,False,Haas F1 Team,0 days 01:02:39.270000,2025-04-06 05:10:19.700,1,17.0,False,,False,True,95.361,95.36099999999999
906,0 days 01:05:49.788000,OCO,31,0 days 00:01:35.157000,6.0,1.0,,,33.501,43.255,18.401,0 days 01:04:48.132000,0 days 01:05:31.387000,0 days 01:05:49.788000,277.0,300.0,269.0,300.0,True,HARD,7.0,False,Haas F1 Team,0 days 01:04:14.631000,2025-04-06 05:11:55.061,1,17.0,False,,False,True,95.157,95.157
907,0 days 01:07:24.830000,OCO,31,0 days 00:01:35.042000,7.0,1.0,,,33.469,43.221,18.352,0 days 01:06:23.257000,0 days 01:07:06.478000,0 days 01:07:24.830000,279.0,300.0,269.0,301.0,True,HARD,8.0,False,Haas F1 Team,0 days 01:05:49.788000,2025-04-06 05:13:30.218,1,17.0,False,,False,True,95.042,95.042
908,0 days 01:08:59.880000,OCO,31,0 days 00:01:35.050000,8.0,1.0,,,33.415,43.229,18.406,0 days 01:07:58.245000,0 days 01:08:41.474000,0 days 01:08:59.880000,277.0,301.0,268.0,300.0,False,HARD,9.0,False,Haas F1 Team,0 days 01:07:24.830000,2025-04-06 05:15:05.260,1,17.0,False,,False,True,95.05,95.05000000000001
909,0 days 01:10:34.915000,OCO,31,0 days 00:01:35.035000,9.0,1.0,,,33.449,43.195,18.391,0 days 01:09:33.329000,0 days 01:10:16.524000,0 days 01:10:34.915000,275.0,300.0,263.0,299.0,True,HARD,10.0,False,Haas F1 Team,0 days 01:08:59.880000,2025-04-06 05:16:40.310,1,17.0,False,,False,True,95.035,95.035
910,0 days 01:12:09.770000,OCO,31,0 days 00:01:34.855000,10.0,1.0,,,33.441,43.008,18.406,0 days 01:11:08.356000,0 days 01:11:51.364000,0 days 01:12:09.770000,276.0,299.0,264.0,300.0,True,HARD,11.0,False,Haas F1 Team,0 days 01:10:34.915000,2025-04-06 05:18:15.345,1,17.0,False,,False,True,94.855,94.85500000000002
911,0 days 01:13:44.615000,OCO,31,0 days 00:01:34.845000,11.0,1.0,,,33.325,43.179,18.341,0 days 01:12:43.095000,0 days 01:13:26.274000,0 days 01:13:44.615000,,300.0,264.0,301.0,True,HARD,12.0,False,Haas F1 Team,0 days 01:12:09.770000,2025-04-06 05:19:50.200,1,17.0,False,,False,True,94.845,94.845
912,0 days 01:15:19.484000,OCO,31,0 days 00:01:34.869000,12.0,1.0,,,33.373,43.128,18.368,0 days 01:14:17.988000,0 days 01:15:01.116000,0 days 01:15:19.484000,,300.0,264.0,301.0,False,HARD,13.0,False,Haas F1 Team,0 days 01:13:44.615000,2025-04-06 05:21:25.045,1,17.0,False,,False,True,94.869,94.869
913,0 days 01:16:54.053000,OCO,31,0 days 00:01:34.569000,13.0,1.0,,,33.331,42.881,18.357,0 days 01:15:52.815000,0 days 01:16:35.696000,0 days 01:16:54.053000,277.0,301.0,265.0,299.0,True,HARD,14.0,False,Haas F1 Team,0 days 01:15:19.484000,2025-04-06 05:22:59.914,1,17.0,False,,False,True,94.569,94.569
914,0 days 01:18:28.873000,OCO,31,0 days 00:01:34.820000,14.0,1.0,,,33.325,43.149,18.346,0 days 01:17:27.378000,0 days 01:18:10.527000,0 days 01:18:28.873000,276.0,299.0,265.0,299.0,False,HARD,15.0,False,Haas F1 Team,0 days 01:16:54.053000,2025-04-06 05:24:34.483,1,17.0,False,,False,True,94.82,94.82000000000001
915,0 days 01:20:03.594000,OCO,31,0 days 00:01:34.721000,15.0,1.0,,,33.207,43.174,18.34,0 days 01:19:02.080000,0 days 01:19:45.254000,0 days 01:20:03.594000,278.0,299.0,264.0,300.0,False,HARD,16.0,False,Haas F1 Team,0 days 01:18:28.873000,2025-04-06 05:26:09.303,1,17.0,False,,False,True,94.721,94.721
916,0 days 01:21:38.535000,OCO,31,0 days 00:01:34.941000,16.0,1.0,,,33.349,43.145,18.447,0 days 01:20:36.943000,0 days 01:21:20.088000,0 days 01:21:38.535000,277.0,299.0,263.0,300.0,False,HARD,17.0,False,Haas F1 Team,0 days 01:20:03.594000,2025-04-06 05:27:44.024,1,17.0,False,,False,True,94.941,94.941
917,0 days 01:23:13.248000,OCO,31,0 days 00:01:34.713000,17.0,1.0,,,33.219,43.036,18.458,0 days 01:22:11.754000,0 days 01:22:54.790000,0 days 01:23:13.248000,,301.0,263.0,301.0,False,HARD,18.0,False,Haas F1 Team,0 days 01:21:38.535000,2025-04-06 05:29:18.965,1,17.0,False,,False,True,94.713,94.713
918,0 days 01:24:48.016000,OCO,31,0 days 00:01:34.768000,18.0,1.0,,,33.363,42.997,18.408,0 days 01:23:46.611000,0 days 01:24:29.608000,0 days 01:24:48.016000,276.0,300.0,264.0,298.0,False,HARD,19.0,False,Haas F1 Team,0 days 01:23:13.248000,2025-04-06 05:30:53.678,1,17.0,False,,False,True,94.768,94.768
919,0 days 01:26:22.516000,OCO,31,0 days 00:01:34.500000,19.0,1.0,,,33.156,42.988,18.356,0 days 01:25:21.172000,0 days 01:26:04.160000,0 days 01:26:22.516000,277.0,300.0,265.0,300.0,True,HARD,20.0,False,Haas F1 Team,0 days 01:24:48.016000,2025-04-06 05:32:28.446,1,17.0,False,,False,True,94.5,94.5
920,0 days 01:27:56.879000,OCO,31,0 days 00:01:34.363000,20.0,1.0,,,32.995,42.976,18.392,0 days 01:26:55.511000,0 days 01:27:38.487000,0 days 01:27:56.879000,278.0,298.0,266.0,300.0,True,HARD,21.0,False,Haas F1 Team,0 days 01:26:22.516000,2025-04-06 05:34:02.946,1,17.0,False,,False,True,94.363,94.363
921,0 days 01:29:31.087000,OCO,31,0 days 00:01:34.208000,21.0,1.0,,,32.93,42.835,18.443,0 days 01:28:29.809000,0 days 01:29:12.644000,0 days 01:29:31.087000,,301.0,265.0,301.0,True,HARD,22.0,False,Haas F1 Team,0 days 01:27:56.879000,2025-04-06 05:35:37.309,1,17.0,False,,False,True,94.208,94.208
922,0 days 01:31:05.443000,OCO,31,0 days 00:01:34.356000,22.0,1.0,,,33.006,42.91,18.44,0 days 01:30:04.093000,0 days 01:30:47.003000,0 days 01:31:05.443000,277.0,301.0,266.0,301.0,False,HARD,23.0,False,Haas F1 Team,0 days 01:29:31.087000,2025-04-06 05:37:11.517,1,16.0,False,,False,True,94.356,94.356
923,0 days 01:32:39.561000,OCO,31,0 days 00:01:34.118000,23.0,1.0,,,32.854,42.962,18.302,0 days 01:31:38.297000,0 days 01:32:21.259000,0 days 01:32:39.561000,278.0,300.0,265.0,301.0,True,HARD,24.0,False,Haas F1 Team,0 days 01:31:05.443000,2025-04-06 05:38:45.873,1,16.0,False,,False,True,94.118,94.118
924,0 days 01:34:13.793000,OCO,31,0 days 00:01:34.232000,24.0,1.0,,,32.934,42.917,18.381,0 days 01:33:12.495000,0 days 01:33:55.412000,0 days 01:34:13.793000,277.0,300.0,265.0,301.0,False,HARD,25.0,False,Haas F1 Team,0 days 01:32:39.561000,2025-04-06 05:40:19.991,1,14.0,False,,False,True,94.232,94.232
925,0 days 01:35:47.844000,OCO,31,0 days 00:01:34.051000,25.0,1.0,,,32.852,42.86,18.339,0 days 01:34:46.645000,0 days 01:35:29.505000,0 days 01:35:47.844000,279.0,299.0,265.0,300.0,True,HARD,26.0,False,Haas F1 Team,0 days 01:34:13.793000,2025-04-06 05:41:54.223,1,11.0,False,,False,True,94.051,94.05099999999999
926,0 days 01:37:24.294000,OCO,31,0 days 00:01:36.450000,26.0,1.0,,,34.889,43.198,18.363,0 days 01:36:22.733000,0 days 01:37:05.931000,0 days 01:37:24.294000,281.0,301.0,266.0,302.0,False,HARD,27.0,False,Haas F1 Team,0 days 01:35:47.844000,2025-04-06 05:43:28.274,1,11.0,False,,False,True,96.45,96.45
927,0 days 01:38:58.301000,OCO,31,0 days 00:01:34.007000,27.0,1.0,,,32.89,42.776,18.341,0 days 01:37:57.184000,0 days 01:38:39.960000,0 days 01:38:58.301000,278.0,299.0,265.0,299.0,True,HARD,28.0,False,Haas F1 Team,0 days 01:37:24.294000,2025-04-06 05:45:04.724,1,11.0,False,,False,True,94.007,94.007
928,0 days 01:40:32.224000,OCO,31,0 days 00:01:33.923000,28.0,1.0,,,32.755,42.805,18.363,0 days 01:39:31.056000,0 days 01:40:13.861000,0 days 01:40:32.224000,277.0,299.0,265.0,298.0,True,HARD,29.0,False,Haas F1 Team,0 days 01:38:58.301000,2025-04-06 05:46:38.731,1,11.0,False,,False,True,93.923,93.923
929,0 days 01:42:07.053000,OCO,31,0 days 00:01:34.829000,29.0,1.0,,,33.575,42.976,18.278,0 days 01:41:05.799000,0 days 01:41:48.775000,0 days 01:42:07.053000,279.0,300.0,265.0,301.0,False,HARD,30.0,False,Haas F1 Team,0 days 01:40:32.224000,2025-04-06 05:48:12.654,1,12.0,False,,False,True,94.829,94.82900000000001
930,0 days 01:43:41.154000,OCO,31,0 days 00:01:34.101000,30.0,1.0,,,32.77,42.836,18.495,0 days 01:42:39.823000,0 days 01:43:22.659000,0 days 01:43:41.154000,278.0,299.0,266.0,298.0,False,HARD,31.0,False,Haas F1 Team,0 days 01:42:07.053000,2025-04-06 05:49:47.483,1,12.0,False,,False,True,94.101,94.101
931,0 days 01:45:15.043000,OCO,31,0 days 00:01:33.889000,31.0,1.0,,,32.683,42.898,18.308,0 days 01:44:13.837000,0 days 01:44:56.735000,0 days 01:45:15.043000,279.0,299.0,267.0,300.0,True,HARD,32.0,False,Haas F1 Team,0 days 01:43:41.154000,2025-04-06 05:51:21.584,1,12.0,False,,False,True,93.889,93.88900000000001
932,0 days 01:46:51.178000,OCO,31,0 days 00:01:36.135000,32.0,1.0,,0 days 01:46:49.898000,32.496,42.827,20.812,0 days 01:45:47.539000,0 days 01:46:30.366000,0 days 01:46:51.178000,281.0,300.0,,301.0,False,HARD,33.0,False,Haas F1 Team,0 days 01:45:15.043000,2025-04-06 05:52:55.473,1,13.0,False,,False,False,96.135,96.135
933,0 days 01:48:46.012000,OCO,31,0 days 00:01:54.834000,33.0,2.0,0 days 01:47:14.340000,,54.741,42.074,18.019,0 days 01:47:45.919000,0 days 01:48:27.993000,0 days 01:48:46.012000,276.0,298.0,266.0,294.0,False,MEDIUM,1.0,True,Haas F1 Team,0 days 01:46:51.178000,2025-04-06 05:54:31.608,1,18.0,False,,False,False,114.834,114.834
934,0 days 01:50:18.920000,OCO,31,0 days 00:01:32.908000,34.0,2.0,,,32.818,42.026,18.064,0 days 01:49:18.830000,0 days 01:50:00.856000,0 days 01:50:18.920000,277.0,300.0,268.0,297.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 01:48:46.012000,2025-04-06 05:56:26.442,1,18.0,False,,False,True,92.908,92.90799999999999
935,0 days 01:51:51.760000,OCO,31,0 days 00:01:32.840000,35.0,2.0,,,32.583,42.212,18.045,0 days 01:50:51.503000,0 days 01:51:33.715000,0 days 01:51:51.760000,,299.0,267.0,297.0,True,MEDIUM,3.0,True,Haas F1 Team,0 days 01:50:18.920000,2025-04-06 05:57:59.350,1,18.0,False,,False,True,92.84,92.84
936,0 days 01:53:24.542000,OCO,31,0 days 00:01:32.782000,36.0,2.0,,,32.664,42.019,18.099,0 days 01:52:24.424000,0 days 01:53:06.443000,0 days 01:53:24.542000,278.0,300.0,267.0,300.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 01:51:51.760000,2025-04-06 05:59:32.190,1,18.0,False,,False,True,92.782,92.782
937,0 days 01:54:57.223000,OCO,31,0 days 00:01:32.681000,37.0,2.0,,,32.545,42.053,18.083,0 days 01:53:57.087000,0 days 01:54:39.140000,0 days 01:54:57.223000,280.0,300.0,267.0,300.0,True,MEDIUM,5.0,True,Haas F1 Team,0 days 01:53:24.542000,2025-04-06 06:01:04.972,1,18.0,False,,False,True,92.681,92.681
938,0 days 01:56:29.959000,OCO,31,0 days 00:01:32.736000,38.0,2.0,,,32.588,42.046,18.102,0 days 01:55:29.811000,0 days 01:56:11.857000,0 days 01:56:29.959000,278.0,301.0,267.0,299.0,False,MEDIUM,6.0,True,Haas F1 Team,0 days 01:54:57.223000,2025-04-06 06:02:37.653,1,18.0,False,,False,True,92.736,92.736
939,0 days 01:58:02.726000,OCO,31,0 days 00:01:32.767000,39.0,2.0,,,32.527,42.029,18.211,0 days 01:57:02.486000,0 days 01:57:44.515000,0 days 01:58:02.726000,,299.0,266.0,299.0,False,MEDIUM,7.0,True,Haas F1 Team,0 days 01:56:29.959000,2025-04-06 06:04:10.389,1,18.0,False,,False,True,92.767,92.76700000000001
940,0 days 01:59:35.245000,OCO,31,0 days 00:01:32.519000,40.0,2.0,,,32.306,42.116,18.097,0 days 01:58:35.032000,0 days 01:59:17.148000,0 days 01:59:35.245000,279.0,300.0,267.0,299.0,True,MEDIUM,8.0,True,Haas F1 Team,0 days 01:58:02.726000,2025-04-06 06:05:43.156,1,18.0,False,,False,True,92.519,92.519
941,0 days 02:01:07.690000,OCO,31,0 days 00:01:32.445000,41.0,2.0,,,32.33,41.998,18.117,0 days 02:00:07.575000,0 days 02:00:49.573000,0 days 02:01:07.690000,,299.0,268.0,299.0,True,MEDIUM,9.0,True,Haas F1 Team,0 days 01:59:35.245000,2025-04-06 06:07:15.675,1,18.0,False,,False,True,92.445,92.44500000000001
942,0 days 02:02:39.948000,OCO,31,0 days 00:01:32.258000,42.0,2.0,,,32.285,41.97,18.003,0 days 02:01:39.975000,0 days 02:02:21.945000,0 days 02:02:39.948000,280.0,300.0,267.0,299.0,True,MEDIUM,10.0,True,Haas F1 Team,0 days 02:01:07.690000,2025-04-06 06:08:48.120,1,18.0,False,,False,True,92.258,92.258
943,0 days 02:04:12.422000,OCO,31,0 days 00:01:32.474000,43.0,2.0,,,32.255,42.096,18.123,0 days 02:03:12.203000,0 days 02:03:54.299000,0 days 02:04:12.422000,279.0,299.0,268.0,296.0,False,MEDIUM,11.0,True,Haas F1 Team,0 days 02:02:39.948000,2025-04-06 06:10:20.378,1,18.0,False,,False,True,92.474,92.474
944,0 days 02:05:44.608000,OCO,31,0 days 00:01:32.186000,44.0,2.0,,,32.161,41.862,18.163,0 days 02:04:44.583000,0 days 02:05:26.445000,0 days 02:05:44.608000,278.0,301.0,267.0,295.0,True,MEDIUM,12.0,True,Haas F1 Team,0 days 02:04:12.422000,2025-04-06 06:11:52.852,1,18.0,False,,False,True,92.186,92.18599999999999
945,0 days 02:07:16.917000,OCO,31,0 days 00:01:32.309000,45.0,2.0,,,32.164,41.947,18.198,0 days 02:06:16.772000,0 days 02:06:58.719000,0 days 02:07:16.917000,279.0,301.0,268.0,296.0,False,MEDIUM,13.0,True,Haas F1 Team,0 days 02:05:44.608000,2025-04-06 06:13:25.038,1,18.0,False,,False,True,92.309,92.309
946,0 days 02:08:49.459000,OCO,31,0 days 00:01:32.542000,46.0,2.0,,,32.397,42.049,18.096,0 days 02:07:49.314000,0 days 02:08:31.363000,0 days 02:08:49.459000,278.0,301.0,269.0,298.0,False,MEDIUM,14.0,True,Haas F1 Team,0 days 02:07:16.917000,2025-04-06 06:14:57.347,1,18.0,False,,False,True,92.542,92.542
947,0 days 02:10:21.731000,OCO,31,0 days 00:01:32.272000,47.0,2.0,,,32.181,42.034,18.057,0 days 02:09:21.640000,0 days 02:10:03.674000,0 days 02:10:21.731000,279.0,301.0,270.0,299.0,False,MEDIUM,15.0,True,Haas F1 Team,0 days 02:08:49.459000,2025-04-06 06:16:29.889,1,18.0,False,,False,True,92.272,92.272
948,0 days 02:11:53.698000,OCO,31,0 days 00:01:31.967000,48.0,2.0,,,32.022,41.883,18.062,0 days 02:10:53.753000,0 days 02:11:35.636000,0 days 02:11:53.698000,282.0,302.0,268.0,302.0,True,MEDIUM,16.0,True,Haas F1 Team,0 days 02:10:21.731000,2025-04-06 06:18:02.161,1,18.0,False,,False,True,91.967,91.967
949,0 days 02:13:26.138000,OCO,31,0 days 00:01:32.440000,49.0,2.0,,,32.175,42.163,18.102,0 days 02:12:25.873000,0 days 02:13:08.036000,0 days 02:13:26.138000,281.0,302.0,268.0,301.0,False,MEDIUM,17.0,True,Haas F1 Team,0 days 02:11:53.698000,2025-04-06 06:19:34.128,1,18.0,False,,False,True,92.44,92.44
950,0 days 02:14:58.476000,OCO,31,0 days 00:01:32.338000,50.0,2.0,,,32.168,42.087,18.083,0 days 02:13:58.306000,0 days 02:14:40.393000,0 days 02:14:58.476000,284.0,302.0,273.0,302.0,False,MEDIUM,18.0,True,Haas F1 Team,0 days 02:13:26.138000,2025-04-06 06:21:06.568,1,18.0,False,,False,True,92.338,92.338
951,0 days 02:16:31.286000,OCO,31,0 days 00:01:32.810000,51.0,2.0,,,32.272,42.334,18.204,0 days 02:15:30.748000,0 days 02:16:13.082000,0 days 02:16:31.286000,279.0,304.0,270.0,300.0,False,MEDIUM,19.0,True,Haas F1 Team,0 days 02:14:58.476000,2025-04-06 06:22:38.906,1,18.0,False,,False,True,92.81,92.81
952,0 days 02:18:04.222000,OCO,31,0 days 00:01:32.936000,52.0,2.0,,,32.322,42.38,18.234,0 days 02:17:03.608000,0 days 02:17:45.988000,0 days 02:18:04.222000,288.0,302.0,273.0,303.0,False,MEDIUM,20.0,True,Haas F1 Team,0 days 02:16:31.286000,2025-04-06 06:24:11.716,1,18.0,False,,False,True,92.936,92.936
953,0 days 02:19:37.328000,OCO,31,0 days 00:01:33.106000,53.0,2.0,,,32.229,42.548,18.329,0 days 02:18:36.451000,0 days 02:19:18.999000,0 days 02:19:37.328000,283.0,304.0,272.0,304.0,False,MEDIUM,21.0,True,Haas F1 Team,0 days 02:18:04.222000,2025-04-06 06:25:44.652,1,18.0,False,,False,True,93.106,93.106
954,0 days 00:57:53.797000,BOR,5,0 days 00:01:46.890000,1.0,1.0,,,,44.751,19.047,,0 days 00:57:34.861000,0 days 00:57:54.001000,264.0,302.0,265.0,270.0,False,HARD,1.0,True,Kick Sauber,0 days 00:56:06.651000,2025-04-06 05:03:47.081,1,20.0,False,,False,False,106.89,
